date,open,close,high,low,volume,amount
2025-05-27,48.0,47.2,48.16,47.03,53614,254398391.0
2025-05-28,47.2,46.56,47.65,46.36,45390,212352681.0
2025-05-29,46.8,49.42,50.07,46.4,136500,659845758.0
2025-05-30,48.9,47.88,49.08,47.8,65437,315565731.0
2025-06-03,47.97,48.12,49.49,47.56,79766,387379142.0
2025-06-04,48.29,48.27,48.47,47.8,40432,194662071.0
2025-06-05,48.38,49.06,49.5,47.85,85460,417383445.0
2025-06-06,49.0,49.0,49.95,48.71,62381,307517863.0
2025-06-09,49.0,50.32,50.48,48.9,82486,411416299.0
2025-06-10,50.45,48.2,50.5,47.9,92551,451931143.0
2025-06-11,48.0,48.2,49.26,47.99,70581,343691118.0
2025-06-12,48.21,47.12,48.45,47.0,81479,387286187.0
2025-06-13,47.12,46.78,47.69,46.01,119606,560247642.0
2025-06-16,46.74,47.44,47.78,46.6,53848,255348372.0
2025-06-17,47.42,48.66,48.87,47.02,74893,358799083.0
2025-06-18,48.5,49.5,49.82,48.31,102389,502717328.0
2025-06-19,49.03,49.57,50.31,49.02,75861,376313271.0
2025-06-20,50.0,51.0,51.97,50.0,166626,854541679.0
2025-06-23,50.82,51.98,53.53,50.81,167143,877113342.0
2025-06-24,52.03,51.95,52.64,51.15,106776,553185103.0
2025-06-25,51.9,52.9,53.28,51.81,112202,591111205.0
2025-06-26,52.9,52.1,53.58,51.97,89728,471725814.0
2025-06-27,52.4,52.12,52.59,51.68,54589,284687958.0
2025-06-30,53.01,54.91,55.9,52.7,207687,1138386402.0
2025-07-01,54.83,54.51,54.83,53.63,95331,516888151.0
2025-07-02,54.15,53.27,54.29,52.68,77786,413603597.0
2025-07-03,53.0,52.67,53.48,52.41,75589,398567046.0
2025-07-04,52.44,53.5,54.91,51.73,114813,612406731.0
2025-07-07,53.7,54.03,55.49,53.7,109758,600826468.0
2025-07-08,53.94,54.09,54.6,53.43,72885,393916068.0
2025-07-09,53.96,53.09,53.96,52.69,64970,345007351.0
2025-07-10,52.75,53.11,53.46,52.3,57513,304293432.0
2025-07-11,52.9,55.55,56.43,52.78,151564,835790978.0
2025-07-14,55.55,54.05,55.76,54.05,80661,441330329.0
2025-07-15,54.0,54.08,54.48,53.18,59421,320024853.0
2025-07-16,53.91,53.37,54.59,53.26,59398,319429538.0
2025-07-17,53.37,53.25,53.9,52.4,105976,562524344.0
2025-07-18,53.28,52.93,53.71,52.53,53862,285527581.0
2025-07-21,52.9,53.18,54.4,52.8,57584,307901411.0
2025-07-22,53.19,53.72,55.2,52.94,102779,555858878.0
2025-07-23,53.7,54.35,55.28,53.36,103703,563913399.0
2025-07-24,54.3,58.01,58.22,54.04,216847,1235332698.0
2025-07-25,57.99,59.85,59.99,57.61,176751,1039534401.0
2025-07-28,60.0,60.07,60.88,59.4,160804,964897831.0
2025-07-29,59.5,60.22,60.78,58.95,143050,857589742.0
2025-07-30,59.99,58.48,60.2,57.6,167815,989113106.0
2025-07-31,58.0,60.02,62.2,57.96,212030,1273803162.0
2025-08-01,60.13,58.67,60.15,58.3,87884,519938510.0
2025-08-04,59.6,63.1,64.06,59.6,284075,1776571132.0
2025-08-05,63.1,64.5,66.0,62.62,260619,1675752880.0
2025-08-06,64.5,65.37,66.38,62.82,214498,1385675832.0
2025-08-07,64.0,66.8,67.79,64.0,250360,1654274479.0
2025-08-08,65.8,64.75,66.28,64.26,223341,1455259831.0
2025-08-11,64.6,62.66,64.81,61.4,256939,1605457526.0
2025-08-12,62.82,65.99,66.66,62.31,243104,1567920237.0
2025-08-13,66.15,68.04,68.68,65.56,211264,1426691614.0
2025-08-14,68.4,70.5,72.04,67.07,289405,2035895938.0
2025-08-15,69.99,78.5,81.88,68.91,337884,2522481346.0
2025-09-01,88.0,85.71,93.92,80.76,777676,6689772809.0
2025-09-02,83.17,76.8,83.26,76.0,619732,4872722893.0
2025-09-03,75.6,77.89,80.66,74.07,400143,3114165945.0
2025-09-04,76.0,69.35,76.4,68.8,433130,3122243243.0
2025-09-05,69.98,72.15,72.79,67.38,317079,2236622031.0
2025-09-08,71.02,70.05,71.8,68.01,302879,2111811197.0
2025-09-09,69.01,67.3,70.49,67.3,205839,1412313148.0
2025-09-10,67.9,68.3,69.5,67.19,193365,1321199231.0
2025-09-11,67.86,73.0,74.42,67.08,339712,2430094239.0
2025-09-12,72.9,74.8,76.47,72.4,331360,2487920210.0
2025-09-15,77.9,76.86,78.58,73.73,290912,2222502765.0
2025-09-16,76.25,76.9,77.99,75.57,235653,1808051190.0
2025-09-17,76.9,80.69,81.6,75.5,311890,2493580634.0
2025-09-18,81.11,82.49,88.88,80.01,366112,3065452942.0
2025-09-19,82.9,83.0,86.8,81.6,253890,2136934904.0
2025-09-22,83.1,84.66,86.67,80.68,306066,2548693429.0
2025-09-23,84.0,81.9,84.5,79.12,283101,2301302794.0
2025-09-24,81.1,85.38,87.98,80.33,309193,2610977669.0
2025-09-25,85.3,90.38,93.0,84.9,323356,2888079611.0
2025-09-26,89.23,95.77,99.88,89.01,379464,3589402887.0
2025-09-29,95.39,99.0,99.0,92.0,305494,2881474424.0
2025-09-30,97.83,114.56,117.89,97.0,421317,4529402196.0
2025-10-09,122.0,128.35,137.47,120.08,593707,7775409442.0
2025-10-10,122.05,113.1,123.43,113.0,484224,5629454053.0
2025-10-13,112.0,135.72,135.72,111.5,611701,7626313647.0
2025-10-14,135.72,122.99,135.72,117.58,561914,7101744408.0
2025-10-15,120.53,125.07,128.28,116.1,399587,4898697344.0
2025-10-16,123.12,121.15,126.12,119.88,276684,3388382236.0
2025-10-17,121.14,117.74,124.5,117.37,320943,3878646344.0
2025-10-20,121.5,117.18,122.5,114.84,272136,3221780875.0
2025-10-21,118.34,116.45,120.38,115.4,304930,3576374885.0
2025-10-22,112.01,114.6,115.96,110.28,279809,3161858923.0
2025-10-23,113.06,110.85,115.75,108.8,232496,2567979893.0
2025-10-24,113.06,127.5,128.88,113.06,517762,6328719156.0
2025-10-27,130.68,133.5,136.0,122.23,513044,6586853394.0
2025-10-28,127.6,134.4,138.35,127.01,369768,4952897490.0
2025-10-29,132.11,140.0,142.09,130.01,394099,5398338979.0
2025-10-30,137.98,133.34,139.74,130.28,298008,4046255880.0
2025-10-31,134.64,125.05,136.28,124.9,316725,4040121604.0
2025-11-03,123.32,122.75,124.8,118.84,237042,2883285457.0
2025-11-04,122.75,124.17,129.33,122.74,286285,3611757637.0
2025-11-05,118.8,120.97,123.45,118.8,213631,2593883661.0
2025-11-06,124.58,127.26,127.45,118.4,340929,4220518405.0
2025-11-07,122.25,125.76,130.35,119.0,328059,4051428845.0
2025-11-10,123.2,118.85,125.49,115.9,294330,3513180535.0
2025-11-11,120.0,114.3,123.6,113.66,232295,2722590996.0
2025-11-12,113.21,113.38,114.9,111.11,167277,1887136397.0
2025-11-13,113.55,116.35,116.98,112.44,173742,2001122608.0
2025-11-14,113.79,111.73,116.44,111.17,149995,1695936893.0
2025-11-17,112.49,113.1,115.0,111.2,121477,1380074562.0
2025-11-18,113.1,116.98,120.36,112.5,233104,2747290624.0
2025-11-19,115.58,114.5,117.54,113.82,134565,1555762129.0
2025-11-20,117.8,112.91,118.64,112.77,145822,1675283322.0
2025-11-21,110.3,106.8,112.0,106.44,182542,1980961847.0
2025-11-24,108.0,104.14,108.5,100.68,256812,2661213985.0
2025-11-25,106.11,104.5,107.66,103.01,180904,1904197848.0
2025-11-26,104.0,108.34,110.99,103.6,207992,2241976149.0
2025-11-27,110.0,106.52,113.5,106.06,213632,2355061248.0
2025-11-28,106.59,108.5,110.69,105.4,145466,1571371061.0
2025-12-01,107.69,108.86,109.37,106.21,125555,1352287409.0
2025-12-02,108.0,106.18,108.0,105.58,95362,1013798891.0
2025-12-03,106.03,105.44,108.86,105.0,108871,1158734028.0
2025-12-04,105.34,111.84,112.08,104.6,244824,2682156276.0
2025-12-05,110.56,109.48,111.25,106.06,184785,2008421760.0
2025-12-08,110.0,114.81,116.89,109.22,223472,2543108159.0
2025-12-09,113.0,112.82,114.56,111.36,159614,1802316142.0
2025-12-10,111.28,111.6,112.62,105.67,190681,2079641233.0
2025-12-11,112.0,107.06,112.4,106.7,135537,1472717537.0
2025-12-12,105.68,105.72,107.5,97.81,393549,4011386657.0
2025-12-15,102.0,100.5,104.6,100.28,190163,1939289108.0
2025-12-16,101.75,97.5,101.92,97.04,147000,1452538621.0
2025-12-17,98.2,101.6,101.93,97.66,140781,1406158843.0
2025-12-18,100.9,99.88,103.5,99.73,103732,1051047803.0
2025-12-19,101.0,100.09,102.89,99.08,99449,1001819803.0
2025-12-22,101.1,104.58,106.57,101.1,182355,1895860652.0
2025-12-23,104.0,105.2,106.64,102.9,159953,1677298150.0
2025-12-24,107.58,110.1,110.49,106.41,236483,2569146551.0
2025-12-25,109.33,109.72,112.25,107.8,156714,1720083833.0
2025-12-26,109.81,107.4,110.68,107.15,140236,1521173800.0
2025-12-29,106.88,108.0,113.0,106.88,144851,1591105575.0
2025-12-30,108.66,109.9,112.66,107.06,215310,2366983348.0
2025-12-31,110.02,107.87,111.32,106.0,158629,1714869752.0
2026-01-05,112.6,116.49,117.92,111.7,312465,3592456400.0
2026-01-06,116.0,119.87,123.52,114.39,289596,3465902438.0
2026-01-07,124.77,125.37,126.48,118.2,315765,3876935128.0
2026-01-08,123.4,126.3,133.33,123.4,261781,3368811695.0
2026-01-09,124.86,128.3,130.0,122.62,223562,2841571938.0
2026-01-12,129.01,126.79,130.33,124.3,229434,2889853573.0
2026-01-13,125.0,120.96,128.96,120.0,258694,3192055026.0
2026-01-14,121.66,125.78,129.66,121.66,262855,3311325452.0
2026-01-15,123.58,131.0,132.7,122.0,257961,3303838857.0
2026-01-16,133.89,140.0,142.0,130.33,354387,4812390990.0
2026-01-19,139.48,135.08,139.48,134.19,199720,2721315432.0
2026-01-20,135.0,133.21,136.6,129.63,175664,2335696083.0
2026-01-21,131.0,139.52,141.82,130.81,210841,2911871694.0
2026-01-22,142.0,140.58,147.0,138.19,189852,2681267042.0
2026-01-23,139.04,139.76,140.12,134.04,171789,2357088430.0
2026-01-26,137.48,142.85,145.85,137.1,185298,2632884457.0
2026-01-27,141.58,153.88,156.28,138.0,254849,3777934640.0
2026-01-28,154.0,163.0,166.5,154.0,309370,4939058545.0
2026-01-29,160.62,154.52,162.0,153.75,220407,3474900808.0
2026-01-30,153.1,155.1,160.03,149.33,187155,2904735618.0
2026-02-02,153.0,135.5,153.07,135.25,288178,4066918645.0
2026-02-03,139.3,139.96,142.16,135.28,173734,2420216062.0
2026-02-04,136.88,133.79,137.34,130.98,194808,2600598874.0
2026-02-05,130.87,130.99,132.79,128.01,136403,1770850017.0
2026-02-06,128.5,130.26,133.6,127.5,116750,1529129519.0
2026-02-09,135.0,135.88,136.66,132.1,141336,1901585573.0
2026-02-10,136.0,135.09,138.69,134.4,112069,1525733057.0
2026-02-11,134.9,131.46,135.47,131.18,119866,1587242615.0
2026-02-12,133.0,129.5,134.24,128.87,127467,1667917459.0
2026-02-13,128.55,131.79,137.13,128.01,171393,2285365234.0
2026-02-24,132.0,128.76,132.88,123.5,191155,2427772123.0
2026-02-25,130.94,131.8,134.31,129.0,163483,2158217739.0
2026-02-26,133.0,128.73,133.69,128.39,156009,2032419535.0
2026-02-27,126.48,126.78,127.85,125.13,130830,1654990208.0
2026-03-02,123.11,124.0,126.57,123.11,128209,1597450747.0
2026-03-03,124.5,115.3,125.16,114.71,169876,2011716115.0
2026-03-04,113.73,114.7,117.8,113.06,178168,2047264872.0
2026-03-05,117.35,116.18,118.8,114.98,132083,1545985480.0
2026-03-06,115.22,117.79,119.49,115.01,121858,1432179750.0
2026-03-09,112.4,114.71,115.3,110.11,139810,1580619266.0
2026-03-10,118.05,118.46,119.21,115.43,144050,1692650864.0
2026-03-11,120.33,123.75,128.88,120.3,256449,3209874859.0
2026-03-12,122.99,126.6,130.66,122.5,203030,2573654544.0
2026-03-13,124.77,119.12,125.0,118.23,180310,2169666246.0
2026-03-16,118.8,133.65,139.33,116.5,379953,4903906613.0
2026-03-17,129.99,126.78,132.39,125.25,292166,3744731248.0
2026-03-18,129.0,127.6,129.78,123.0,221678,2801846486.0
2026-03-19,123.0,120.9,123.9,119.53,206234,2496983246.0
2026-03-20,122.83,116.0,123.32,115.91,172399,2051821380.0
2026-03-23,113.0,109.68,114.8,108.5,174169,1937780638.0
2026-03-24,112.01,114.25,114.49,107.14,166980,1854401732.0
2026-03-25,114.53,116.84,118.5,114.53,158258,1851082840.0
2026-03-26,116.4,111.58,116.84,110.86,134219,1520498765.0
2026-03-27,109.03,112.59,114.75,107.91,124082,1378292830.0
2026-03-30,110.38,110.8,111.77,107.86,113525,1245524851.0
2026-03-31,110.8,105.9,110.8,105.55,129831,1396713392.0
2026-04-01,110.0,113.95,114.55,108.5,182023,2031261911.0
2026-04-02,112.01,108.99,113.0,108.02,104377,1150479578.0
2026-04-03,110.06,107.41,110.87,107.2,78214,851590937.0
2026-04-07,108.0,111.51,113.37,107.98,136334,1513582094.0
2026-04-08,117.0,120.28,120.97,116.51,194827,2314319544.0
2026-04-09,118.0,119.62,122.55,116.39,135090,1619234968.0
2026-04-10,122.1,121.61,123.44,120.84,147403,1799148082.0
2026-04-13,120.36,119.02,124.0,118.9,141730,1713236735.0
2026-04-14,121.89,122.57,124.85,121.05,153373,1889851048.0
2026-04-15,123.0,123.34,129.5,122.81,207490,2611945028.0
2026-04-16,123.56,125.13,127.53,122.3,142880,1782442986.0
2026-04-17,123.55,124.61,127.99,122.55,125434,1567159230.0
2026-04-20,126.44,130.75,130.8,125.0,194211,2503205140.0
2026-04-21,129.49,128.56,129.59,125.6,143888,1838265240.0
2026-04-22,127.08,129.34,130.0,126.59,148907,1906551253.0
2026-04-23,131.0,123.59,131.2,122.23,181946,2278915385.0
2026-04-24,123.18,138.8,141.8,120.36,447032,5964254338.0
2026-04-27,138.0,143.1,144.54,137.07,312971,4435652618.0
2026-04-28,141.42,138.08,143.68,137.18,206908,2902200486.0
2026-04-29,135.01,132.16,136.81,126.04,294620,3854433795.0
2026-04-30,133.0,141.0,142.0,130.0,367902,5016614590.0
2026-05-06,145.01,152.0,158.65,145.0,381166,5792069740.0
2026-05-07,154.7,165.92,169.98,149.88,348686,5574408187.0
2026-05-08,160.46,158.96,162.0,153.87,314120,4959821976.0
2026-05-11,165.0,164.41,169.18,162.2,275012,4543361673.0
2026-05-12,163.76,160.66,165.59,158.0,237340,3818844693.0
2026-05-13,158.1,160.62,161.31,153.8,222080,3507223473.0
2026-05-14,163.27,157.86,164.0,154.5,200540,3186987129.0
2026-05-15,162.0,150.09,168.66,147.71,431421,6663024535.0
2026-05-18,148.91,147.8,154.17,146.18,248058,3709960224.0
2026-05-19,146.5,149.74,150.5,140.0,265914,3851630743.0
2026-05-20,148.2,177.8,178.8,147.5,544144,9023039898.0
2026-05-21,177.72,169.0,185.0,166.96,431729,7604886909.0
2026-05-22,169.0,179.0,182.54,163.66,398938,6931875446.0
2026-05-25,183.0,214.8,214.8,179.0,501922,9976682127.0
2026-05-26,214.8,222.42,228.88,209.99,525254,11400361219.0
2026-05-27,217.98,215.61,230.5,214.57,406616,8992329509.0
2026-05-28,217.7,249.65,258.0,217.7,436241,10546802605.0
2026-05-29,250.36,236.68,252.83,232.3,392213,9467822392.0
2026-06-01,241.41,222.9,245.88,217.97,414451,9455904418.0
2026-06-02,225.0,226.5,234.37,220.0,290079,6569373164.0
2026-06-03,226.3,233.24,246.33,221.58,310971,7338481576.0
2026-06-04,227.36,244.0,253.3,225.1,286959,6962694096.0
2026-06-05,234.01,227.0,247.5,224.0,312402,7313810249.0
2026-06-08,207.66,213.8,222.5,207.66,237449,5157070554.0
2026-06-09,220.11,227.4,231.38,210.74,267099,5897664177.0
2026-06-10,226.03,221.81,238.5,220.0,240877,5488311886.0
2026-06-11,223.13,221.35,228.5,213.0,213937,4715220753.0
2026-06-12,235.35,218.37,238.88,218.18,350611,7914971959.0
2026-06-15,220.0,238.28,243.31,215.5,277267,6438826686.0
2026-06-16,238.28,238.5,244.22,232.6,220470,5271254077.0
2026-06-17,232.0,260.7,261.2,229.7,281703,6999109433.0
2026-06-18,258.0,277.81,293.1,255.0,264871,7255897707.0
2026-06-22,280.02,280.0,285.97,264.53,256794,7087314404.0
2026-06-23,278.0,292.08,302.0,272.4,252819,7322917425.0
2026-06-24,285.5,316.01,326.76,284.0,284595,8803641181.0
2026-06-25,315.0,330.36,336.0,308.2,248068,8076831854.0
2026-06-26,320.0,323.0,337.96,310.8,222702,7197583824.0
2026-06-29,321.98,339.14,346.3,320.0,230884,7710653410.0
2026-06-30,335.0,336.3,347.8,329.19,194819,6615716544.0
2026-07-01,340.0,315.61,345.08,312.6,258701,8463271586.0
2026-07-02,300.0,284.5,309.0,281.71,275899,8113561802.0
2026-07-03,288.0,285.0,300.54,280.01,212776,6154610464.0
2026-07-06,293.66,309.68,319.95,280.0,264724,7938697322.0
2026-07-07,308.04,324.0,335.0,300.1,223255,7230045983.0
2026-07-08,327.68,358.4,377.0,317.0,288283,10002153850.0
2026-07-09,365.0,400.5,401.0,348.3,305752,11574905926.0
2026-07-10,393.03,369.87,407.98,368.0,306079,11872100141.0
2026-07-13,360.0,350.0,385.93,344.8,262557,9591636668.0
2026-07-14,355.03,352.59,365.22,324.0,276522,9527876258.0
